t_id,userId,movieId,tag
1131,474,838,Jane Austen
1132,474,852,golf
1133,474,858,Mafia
1134,474,892,Shakespeare
1135,474,898,divorce
1136,474,899,movie business
1137,474,900,France
1138,474,902,Capote
1139,474,903,falling
1140,474,904,voyeurism
1141,474,905,Screwball
1142,474,906,Brooch
1143,474,907,divorce
1144,474,908,Mount Rushmore
1145,474,909,adultery
1146,474,910,men in drag
1147,474,911,heist
1148,474,912,start of a beautiful friendship
1149,474,913,statue
1150,474,914,George Bernard Shaw
1151,474,915,rich guy - poor girl
1152,474,916,Italy
1153,474,916,royalty
1154,474,918,1900s
1155,474,919,Dorothy
1156,474,919,Toto
1157,474,920,Civil War
1158,474,921,television
1159,474,922,movies
1160,474,923,Rosebud
1161,474,924,Hal
1162,474,924,space
1163,474,926,Hollywood
1164,474,927,divorce
1165,474,928,Mrs. DeWinter
1166,474,929,Europe
1167,474,929,journalism
1168,474,929,war
1169,474,930,assassination
1170,474,931,amnesia
1171,474,934,wedding
1172,474,936,Cold War
1173,474,936,Russia
1174,474,938,prostitution
1175,474,940,swashbuckler
1176,474,941,swashbuckler
1177,474,943,ghosts
1178,474,944,Shangri-La
1179,474,945,Astaire and Rogers
1180,474,947,butler
1181,474,947,homeless
1182,474,947,screwball
1183,474,948,oil
1184,474,950,Nick and Nora Charles
1185,474,951,Screwball
1186,474,952,race
1187,474,953,Christmas
1188,474,954,Politics
1189,474,955,leopard
1190,474,955,screwball
1191,474,956,adoption
1192,474,965,fugitive
1193,474,968,zombies
1194,474,969,missionary
1195,474,970,crime
1196,474,971,Tennessee Williams
1197,474,973,journalism
1198,474,976,Hemingway
1199,474,986,Animal movie
1200,474,991,Ireland
1201,474,994,food
1202,474,1006,death penalty
1203,474,1006,John Grisham
1204,474,1010,Disney
1205,474,1010,race
1206,474,1013,twins
1207,474,1022,Disney
1208,474,1025,Disney
1209,474,1025,King Arthur
1210,474,1028,Disney
1211,474,1028,nanny
1212,474,1029,Disney
1213,474,1030,Disney
1214,474,1032,Disney
1215,474,1033,Disney
1216,474,1035,Rogers and Hammerstein
1217,474,1041,In Netflix queue
1218,474,1042,Music
1219,474,1059,Shakespeare
1220,474,1066,Astaire and Rogers
1221,474,1076,governess
1222,474,1079,fish
1223,474,1080,Bible
1224,474,1080,parody
1225,474,1080,religion
1226,474,1081,cross dressing
1227,474,1082,politics
1228,474,1084,1920s
1229,474,1084,gangsters
1230,474,1088,dance
1231,474,1088,music
1232,474,1089,heist
1233,474,1089,violence
1234,474,1090,Vietnam
1235,474,1093,1960s
1236,474,1093,Jim Morrison
1237,474,1093,music
1238,474,1096,Holocaust
1239,474,1097,aliens
1240,474,1101,Navy
1241,474,1103,1950s
1242,474,1103,adolescence
1243,474,1104,Tennessee Williams
1244,474,1124,aging
1245,474,1125,Clousseau
1246,474,1135,military
1247,474,1136,England
1248,474,1136,King Arthur
1249,474,1171,politics
1250,474,1177,Italy
1251,474,1178,court
1252,474,1178,military
1253,474,1179,crime
1254,474,1183,adultery
1255,474,1185,In Netflix queue
1256,474,1187,disability
1257,474,1188,Australia
1258,474,1188,dance
1259,474,1193,mental illness
1260,474,1196,I am your father
1261,474,1196,space
1262,474,1196,space opera
1263,474,1197,Inigo Montoya
1264,474,1197,six-fingered man
1265,474,1198,archaeology
1266,474,1198,ark of the covenant
1267,474,1198,indiana jones
1268,474,1200,space
1269,474,1201,spaghetti western
1270,474,1203,court
1271,474,1204,Middle East
1272,474,1206,brainwashing
1273,474,1207,Harper Lee
1274,474,1207,racism
1275,474,1208,Vietnam
1276,474,1209,spaghetti western
1277,474,1210,darth vader
1278,474,1210,luke skywalker
1279,474,1210,space opera
1280,474,1212,ferris wheel
1281,474,1212,Venice
1282,474,1212,zither
1283,474,1213,Mafia
1284,474,1214,aliens
1285,474,1217,samurai
1286,474,1219,Norman Bates
1287,474,1220,Saturday Night Live
1288,474,1221,Mafia
1289,474,1222,Vietnam
1290,474,1224,Shakespeare
1291,474,1225,Mozart
1292,474,1225,Salieri
1293,474,1228,boxing
1294,474,1230,New York
1295,474,1231,NASA
1296,474,1231,space
1297,474,1233,submarine
1298,474,1234,The Entertainer
1299,474,1235,May-December romance
1300,474,1237,chess
1301,474,1237,death
1302,474,1240,robots
1303,474,1242,Civil War
1304,474,1243,Shakespeare sort of
1305,474,1244,black and white
1306,474,1245,Mafia
1307,474,1246,High School
1308,474,1247,Simon and Garfunkel
1309,474,1249,hit men
1310,474,1250,POW
1311,474,1252,incest
1312,474,1253,aliens
1313,474,1254,Cold
1314,474,1257,skiing
1315,474,1258,Stephen King
1316,474,1259,Stephen King
1317,474,1260,serial killer
1318,474,1262,POW
1319,474,1263,Vietnam
1320,474,1266,revenge
1321,474,1267,assassination
1322,474,1267,brainwashing
1323,474,1269,murder
1324,474,1270,time travel
1325,474,1272,World War II
1326,474,1276,prison
1327,474,1277,In Netflix queue
1328,474,1278,spoof
1329,474,1280,In Netflix queue
1330,474,1281,Nazis
1331,474,1282,Disney
1332,474,1283,gunfight
1333,474,1284,Hammett
1334,474,1285,high school
1335,474,1288,heavy metal
1336,474,1288,mockumentary
1337,474,1288,music
1338,474,1291,archaeology
1339,474,1291,Holy Grail
1340,474,1292,television
1341,474,1293,India
1342,474,1296,E. M. Forster
1343,474,1299,Cambodia
1344,474,1299,Vietnam
1345,474,1301,Shakespeare sort of
1346,474,1301,space
1347,474,1302,baseball
1348,474,1303,India
1349,474,1304,crime
1350,474,1307,New York
1351,474,1333,birds
1352,474,1343,remake
1353,474,1344,lawyer
1354,474,1345,high school
1355,474,1345,prom
1356,474,1345,Stephen King
1357,474,1348,vampires
1358,474,1350,demons
1359,474,1353,personals ads
1360,474,1354,religion
1361,474,1356,Borg
1362,474,1358,ex-con
1363,474,1363,religion
1364,474,1366,Arthur Miller
1365,474,1367,dogs
1366,474,1367,remake
1367,474,1372,Klingons
1368,474,1374,Captain Kirk
1369,474,1376,whales
1370,474,1377,superhero
1371,474,1380,high school
1372,474,1381,high school
1373,474,1387,Shark
1374,474,1389,shark
1375,474,1393,sports
1376,474,1394,Coen Brothers
1377,474,1396,spying
1378,474,1398,Hemingway
1379,474,1407,slasher
1380,474,1407,spoof
1381,474,1408,Hawkeye
1382,474,1408,James Fennimore Cooper
1383,474,1411,Shakespeare
1384,474,1413,Conan
1385,474,1416,Andrew Lloyd Weber
1386,474,1423,In Netflix queue
1387,474,1423,Vietnam
1388,474,1441,mental illness
1389,474,1446,In Netflix queue
1390,474,1449,mockumentary
1391,474,1466,Mafia
1392,474,1474,jungle
1393,474,1485,lawyer
1394,474,1496,Tolstoy
1395,474,1500,hit men
1396,474,1500,reunion
1397,474,1513,reunion
1398,474,1537,ballroom dance
1399,474,1542,In Netflix queue
1400,474,1544,dinosaurs
1401,474,1545,death
1402,474,1569,weddings
1403,474,1573,transplants
1404,474,1580,aliens
1405,474,1586,military
1406,474,1608,president
1407,474,1610,Tom Clancy
1408,474,1617,Police
1409,474,1625,twist ending
1410,474,1635,1970s
1411,474,1643,England
1412,474,1643,Queen Victoria
1413,474,1645,lawyers
1414,474,1650,Henry James
1415,474,1653,future
1416,474,1663,military
1417,474,1672,In Netflix queue
1418,474,1674,Amish
1419,474,1680,alternate universe
1420,474,1682,TV
1421,474,1683,Henry James
1422,474,1711,Savannah
1423,474,1717,sequel
1424,474,1717,slasher
1425,474,1717,spoof
1426,474,1719,Canada
1427,474,1719,death
1428,474,1721,shipwreck
1429,474,1732,Coen Brothers
1430,474,1735,Charles Dickens
1431,474,1748,amnesia
1432,474,1777,1980s
1433,474,1810,politics
1434,474,1834,twist ending
1435,474,1836,No DVD at Netflix
1436,474,1893,In Netflix queue
1437,474,1900,In Netflix queue
1438,474,1902,generation X
1439,474,1909,conspiracy
1440,474,1912,heist
1441,474,1913,Australia
1442,474,1917,space
1443,474,1921,mathematics
1444,474,1931,ships
1445,474,1938,alcoholism
1446,474,1940,anti-Semitism
1447,474,1940,Judaism
1448,474,1942,Huey Long
1449,474,1942,In Netflix queue
1450,474,1942,Robert Penn Warren
1451,474,1945,boxing
1452,474,1945,coulda been a contender
1453,474,1947,Gangs
1454,474,1950,racism
1455,474,1951,Dickens
1456,474,1952,prostitution
1457,474,1953,drugs
1458,474,1953,police
1459,474,1954,boxing
1460,474,1954,sports
1461,474,1955,divorce
1462,474,1957,Olympics
1463,474,1957,sports
1464,474,1959,adultery
1465,474,1959,Africa
1466,474,1960,China
1467,474,1961,autism
1468,474,1962,rasicm
1469,474,1975,Jason
1470,474,1976,Jason
1471,474,1977,Jason
1472,474,1978,Jason
1473,474,1979,Jason
1474,474,1983,halloween
1475,474,1984,halloween
1476,474,1994,ghosts
1477,474,1995,ghosts
1478,474,1996,ghosts
1479,474,1997,demons
1480,474,2006,California
1481,474,2006,Mexico
1482,474,2011,time travel
1483,474,2019,samurai
1484,474,2020,adultery
1485,474,2022,Bible
1486,474,2022,Katzanzakis
1487,474,2028,World War II
1488,474,2054,Disney
1489,474,2058,police
1490,474,2059,twins
1491,474,2065,In Netflix queue
1492,474,2066,memory
1493,474,2070,music
1494,474,2076,sexuality
1495,474,2076,suburbia
1496,474,2078,Disney
1497,474,2080,Disney
1498,474,2085,Disney
1499,474,2097,carnival
1500,474,2097,Ray Bradbury
1501,474,2100,mermaid
1502,474,2108,weather forecaster
1503,474,2114,S.E. Hinton
1504,474,2115,archaeology
1505,474,2116,Tolkein
1506,474,2118,Stephen King
1507,474,2121,Stephen King
1508,474,2122,Stephen King
1509,474,2139,mice
1510,474,2145,1980s
1511,474,2145,high school
1512,474,2160,demons
1513,474,2167,vampires
1514,474,2171,aquarium
1515,474,2171,Boston
1516,474,2171,personals ads
1517,474,2186,murder
1518,474,2187,theater
1519,474,2194,Capone
1520,474,2194,gangsters
1521,474,2202,survival
1522,474,2203,small towns
1523,474,2206,paranoia
1524,474,2208,train
1525,474,2243,journalism
1526,474,2247,Mafia
1527,474,2248,In Your Eyes
1528,474,2248,Lloyd Dobbler
1529,474,2249,Mafia
1530,474,2268,court
1531,474,2268,military
1532,474,2291,freaks
1533,474,2295,Screwball
1534,474,2300,Broadway
1535,474,2302,court
1536,474,2310,adolescence
1537,474,2312,death penalty
1538,474,2313,freaks
1539,474,2324,Holocaust
1540,474,2329,racism
1541,474,2334,terrorism
1542,474,2335,football
1543,474,2336,England
1544,474,2351,In Netflix queue
1545,474,2355,Pixar
1546,474,2357,South America
1547,474,2360,In Netflix queue
1548,474,2390,In Netflix queue
1549,474,2391,heist
1550,474,2394,Bible
1551,474,2394,Moses
1552,474,2396,England
1553,474,2410,boxing
1554,474,2411,boxing
1555,474,2412,boxing
1556,474,2420,martial arts
1557,474,2421,martial arts
1558,474,2422,martial arts
1559,474,2423,christmas
1560,474,2424,e-mail
1561,474,2424,remake
1562,474,2431,doctors
1563,474,2442,In Netflix queue
1564,474,2463,kidnapping
1565,474,2467,religion
1566,474,2470,Australia
1567,474,2471,Australia
1568,474,2491,food
1569,474,2502,stapler
1570,474,2502,workplace
1571,474,2506,disability
1572,474,2517,Stephen King
1573,474,2529,twist ending
1574,474,2550,ghosts
1575,474,2553,evil children
1576,474,2554,evil children
1577,474,2565,Siam
1578,474,2571,alternate universe
1579,474,2572,Shakespeare sort of
1580,474,2579,black and white
1581,474,2581,high school
1582,474,2583,southern US
1583,474,2598,golfing
1584,474,2600,virtual reality
1585,474,2612,motherhood
1586,474,2628,prequel
1587,474,2628,the Force
1588,474,2640,superhero
1589,474,2641,superhero
1590,474,2642,superhero
1591,474,2648,In Netflix queue
1592,474,2660,aliens
1593,474,2664,1950s
1594,474,2692,alternate endings
1595,474,2699,spiders
1596,474,2710,claims to be true
1597,474,2710,video
1598,474,2712,sexuality
1599,474,2716,ghosts
1600,474,2717,Ghosts
1601,474,2719,remake
1602,474,2723,superhero
1603,474,2726,heist
1604,474,2728,crucifixion
1605,474,2728,Rome
1606,474,2728,slavery
1607,474,2745,Missionary
1608,474,2745,Priest
1609,474,2750,nostalgia
1610,474,2750,radio
1611,474,2761,robots
1612,474,2762,ghosts
1613,474,2762,I see dead people
1614,474,2787,Stephen King
1615,474,2791,aviation
1616,474,2791,spoof
1617,474,2797,children
1618,474,2801,gambling
1619,474,2803,lawyers
1620,474,2804,Christmas
1621,474,2827,aliens
1622,474,2863,Beatles
1623,474,2871,river
1624,474,2872,England
1625,474,2872,King Arthur
1626,474,2905,In Netflix queue
1627,474,2915,prostitution
1628,474,2918,High School
1629,474,2919,Academy award (Best Supporting Actress)
1630,474,2919,Indonesia
1631,474,2919,journalism
1632,474,2927,adultery
1633,474,2935,gambling
1634,474,2937,screwball
1635,474,2939,In Netflix queue
1636,474,2940,nightclub
1637,474,2941,island
1638,474,2943,Vietnam
1639,474,2952,gambling
1640,474,2959,violence
1641,474,2966,brothers
1642,474,2966,lawn mower
1643,474,2967,evil children
1644,474,2968,time travel
1645,474,2987,live action/animation
1646,474,3000,anime
1647,474,3006,tobacco
1648,474,3006,true story
1649,474,3011,dance marathon
1650,474,3030,samurai
1651,474,3039,class
1652,474,3040,camp
1653,474,3044,memory
1654,474,3044,music
1655,474,3052,religion
1656,474,3060,In Netflix queue
1657,474,3071,high school
1658,474,3072,New York
1659,474,3081,Ichabod Crane
1660,474,3087,christmas
1661,474,3087,new york
1662,474,3095,depression
1663,474,3095,dust bowl
1664,474,3097,remade
1665,474,3098,baseball
1666,474,3098,sports
1667,474,3101,adultery
1668,474,3108,homeless
1669,474,3111,racism
1670,474,3114,Pixar
1671,474,3115,men in drag
1672,474,3125,Graham Greene
1673,474,3135,fatherhood
1674,474,3147,Stephen King
1675,474,3152,black-and-white
1676,474,3160,L.A.
1677,474,3174,Andy Kaufman
1678,474,3175,spoof
1679,474,3176,Europe
1680,474,3176,murder
1681,474,3178,boxing
1682,474,3181,Shakespeare
1683,474,3192,In Netflix queue
1684,474,3210,high school
1685,474,3211,a dingo ate my baby
1686,474,3211,Australia
1687,474,3247,nuns
1688,474,3250,In Netflix queue
1689,474,3258,plastic surgery
1690,474,3259,Ireland
1691,474,3260,E.M. Forster
1692,474,3263,basketball
1693,474,3270,figure skating
1694,474,3273,slasher
1695,474,3273,spoof
1696,474,3306,big top
1697,474,3306,circus
1698,474,3307,blind
1699,474,3310,orphans
1700,474,3317,writing
1701,474,3330,adolescence
1702,474,3330,sexuality
1703,474,3341,remade
1704,474,3360,basketball
1705,474,3384,subway
1706,474,3385,Peace Corp
1707,474,3386,politics
1708,474,3386,president
1709,474,3408,scandal
1710,474,3408,true story
1711,474,3420,lawyers
1712,474,3421,college
1713,474,3421,TOGA
1714,474,3424,racism
1715,474,3435,Insurance
1716,474,3447,Pearl S Buck
1717,474,3451,Hepburn and Tracy
1718,474,3451,interracial marriage
1719,474,3451,prejudice
1720,474,3451,racism
1721,474,3456,In Netflix queue
1722,474,3461,island
1723,474,3462,factory
1724,474,3468,pool
1725,474,3469,court
1726,474,3469,evolution
1727,474,3469,religion
1728,474,3475,class
1729,474,3481,Nick Hornby
1730,474,3489,Peter Pan
1731,474,3498,In Netflix queue
1732,474,3502,death
1733,474,3504,journalism
1734,474,3507,In Netflix queue
1735,474,3512,transplants
1736,474,3515,alternate endings
1737,474,3526,families
1738,474,3528,psychiatrist
1739,474,3536,priest
1740,474,3536,rabbi
1741,474,3546,show business
1742,474,3548,1920s
1743,474,3549,Gambling
1744,474,3552,golf
1745,474,3556,1970s
1746,474,3556,suicide
1747,474,3559,In Netflix queue
1748,474,3566,business
1749,474,3566,religion
1750,474,3608,Pee Wee Herman
1751,474,3629,mining
1752,474,3675,Christmas
1753,474,3676,In Netflix queue
1754,474,3683,Coen Brothers
1755,474,3712,television
1756,474,3723,Shakespeare
1757,474,3724,Vietnam
1758,474,3730,spying
1759,474,3735,police
1760,474,3793,superhero
1761,474,3801,court
1762,474,3811,court
1763,474,3816,missing children
1764,474,3844,diabetes
1765,474,3849,disability
1766,474,3877,superhero
1767,474,3897,journalism
1768,474,3897,music
1769,474,3897,Rolling Stone
1770,474,3910,blindness
1771,474,3910,factory
1772,474,3911,Dogs
1773,474,3932,invisibility
1774,474,3949,drug abuse
1775,474,3951,In Netflix queue
1776,474,3967,ballet
1777,474,3983,family
1778,474,3988,Dr. Seuss
1779,474,3994,superhero
1780,474,3996,china
1781,474,3996,martial arts
1782,474,4007,business
1783,474,4012,stand-up comedy
1784,474,4019,writing
1785,474,4025,pageant
1786,474,4027,bluegrass
1787,474,4029,movies
1788,474,4034,based on a TV show
1789,474,4046,Quakers
1790,474,4077,psychopaths
1791,474,4105,zombies
1792,474,4113,Tennessee Williams
1793,474,4117,In Netflix queue
1794,474,4138,demons
1795,474,4160,death penalty
1796,474,4164,homeless
1797,474,4164,New York
1798,474,4166,reality TV
1799,474,4174,In Netflix queue
1800,474,4184,Christmas
1801,474,4189,Bible
1802,474,4189,religion
1803,474,4190,preacher
1804,474,4190,religion
1805,474,4191,sexuality
1806,474,4194,In Netflix queue
1807,474,4204,virginity
1808,474,4210,Hannibal Lecter
1809,474,4210,serial killer
1810,474,4211,von Bulow
1811,474,4214,college
1812,474,4218,In Netflix queue
1813,474,4221,football
1814,474,4226,Backwards. memory
1815,474,4232,spying
1816,474,4246,singletons
1817,474,4259,Nabokov
1818,474,4263,alcoholism
1819,474,4292,Union
1820,474,4296,death
1821,474,4306,fairy tales
1822,474,4312,In Netflix queue
1823,474,4316,figure skating
1824,474,4326,race
1825,474,4326,rasicm
1826,474,4333,Strangers on a Train
1827,474,4347,Holocaust
1828,474,4356,In Netflix queue
1829,474,4359,adultery
1830,474,4361,men in drag
1831,474,4370,robots
1832,474,4380,accident
1833,474,4396,race
1834,474,4404,In Netflix queue
1835,474,4447,lawyers
1836,474,4448,heist
1837,474,4465,rape
1838,474,4476,twins
1839,474,4477,circus
1840,474,4489,Africa
1841,474,4489,immigrants
1842,474,4495,New York
1843,474,4526,aliens
1844,474,4537,hippies
1845,474,4545,robots
1846,474,4546,kidnapping
1847,474,4546,remade
1848,474,4558,twins
1849,474,4571,time travel
1850,474,4600,doctors
1851,474,4621,babies
1852,474,4623,baseball
1853,474,4638,dinosaurs
1854,474,4639,Hollywood
1855,474,4639,movie business
1856,474,4641,adolescence
1857,474,4677,dogs
1858,474,4678,television
1859,474,4688,In Netflix queue
1860,474,4787,prodigies
1861,474,4801,family
1862,474,4808,remake
1863,474,4809,Nuclear disaster
1864,474,4809,union
1865,474,4812,NASA
1866,474,4812,space
1867,474,4823,wedding
1868,474,4835,Loretta Lynn
1869,474,4857,Judaism
1870,474,4857,Tradition!
1871,474,4874,aliens
1872,474,4874,psychiatrist
1873,474,4878,time travel
1874,474,4881,Coen Brothers
1875,474,4896,Magic
1876,474,4896,Wizards
1877,474,4902,ghosts
1878,474,4920,psychology
1879,474,4963,heist
1880,474,4969,In Netflix queue
1881,474,4970,nightclub
1882,474,4970,singers
1883,474,4973,whimsical
1884,474,4979,new york
1885,474,4980,time travel
1886,474,4993,Tolkein
1887,474,4998,racism
1888,474,5008,Agatha Christie
1889,474,5008,court
1890,474,5012,cross dressing
1891,474,5012,Judaism
1892,474,5015,race
1893,474,5064,Dumas
1894,474,5064,revenge
1895,474,5114,movie business
1896,474,5120,In Netflix queue
1897,474,5135,India
1898,474,5139,baseball
1899,474,5213,religion
1900,474,5238,In Netflix queue
1901,474,5266,crime
1902,474,5291,In Netflix queue
1903,474,5291,samurai
1904,474,5294,religion
1905,474,5304,In Netflix queue
1906,474,5316,World War II
1907,474,5349,superhero
1908,474,5353,blind
1909,474,5377,Nick Hornby
1910,474,5379,anti-Semitism
1911,474,5379,Judaism
1912,474,5398,boxing
1913,474,5404,books
1914,474,5445,future
1915,474,5446,Australia
1916,474,5450,sisterhood
1917,474,5450,women
1918,474,5451,disability
1919,474,5451,mental illness
1920,474,5470,Oscar Wilde
1921,474,5475,In Netflix queue
1922,474,5498,In Netflix queue
1923,474,5502,aliens
1924,474,5505,adultery
1925,474,5505,younger men
1926,474,5527,AS Byatt
1927,474,5527,books
1928,474,5528,photography
1929,474,5528,psychopaths
1930,474,5548,homeless
1931,474,5577,adolescence
1932,474,5601,Animal movie
1933,474,5603,crime
1934,474,5603,heist
1935,474,5618,anime
1936,474,5629,Bible
1937,474,5630,Hannibal Lecter
1938,474,5633,bombs
1939,474,5644,baseball
1940,474,5644,Lou Gehrig
1941,474,5673,pudding
1942,474,5682,Holocaust
1943,474,5685,Girl Power
1944,474,5690,made me cry
1945,474,5690,orphans
1946,474,5721,In Netflix queue
1947,474,5721,Judaism
1948,474,5747,World War I
1949,474,5791,art
1950,474,5792,dating
1951,474,5802,teenagers
1952,474,5812,salute to Douglas Sirk
1953,474,5816,Magic
1954,474,5816,Wizards
1955,474,5875,short films
1956,474,5876,Graham Greene
1957,474,5878,coma
1958,474,5899,Africa
1959,474,5952,Tolkein
1960,474,5954,crime
1961,474,5954,nightclub
1962,474,5971,anime
1963,474,5989,crime
1964,474,5991,court
1965,474,5991,jazz
1966,474,5991,murder
1967,474,5994,Dickens
1968,474,5995,Holocaust
1969,474,6016,crime
1970,474,6016,photography
1971,474,6016,violence
1972,474,6020,class
1973,474,6027,In Netflix queue
1974,474,6031,motherhood
1975,474,6031,race
1976,474,6041,In Netflix queue
1977,474,6063,doll
1978,474,6090,ghosts
1979,474,6101,Chile
1980,474,6101,politics
1981,474,6101,South America
1982,474,6156,England
1983,474,6159,adolescence
1984,474,6163,obsession
1985,474,6170,horses
1986,474,6181,Civil War
1987,474,6181,Stephen Crane
1988,474,6183,Day and Hudson
1989,474,6183,sexuality
1990,474,6197,mental illness
1991,474,6201,England
1992,474,6216,World War II
1993,474,6218,soccer
1994,474,6232,animal movie
1995,474,6232,lions
1996,474,6235,Holocaust
1997,474,6235,World War II
1998,474,6238,immigrants
1999,474,6242,television
2000,474,6244,In Netflix queue
2001,474,6245,prostitution
2002,474,6254,screwball
2003,474,6268,adolescence
2004,474,6273,L.A.
2005,474,6281,crime
2006,474,6286,amnesia
2007,474,6288,gangs
2008,474,6291,prostitution
2009,474,6296,mockumentary
2010,474,6297,children
2011,474,6305,Ray Bradbury
2012,474,6308,lawyers
2013,474,6333,Jean Grey
2014,474,6333,Magneto
2015,474,6333,Rogue
2016,474,6333,superhero
2017,474,6333,Wolverine
2018,474,6334,teachers
2019,474,6337,gambling
2020,474,6339,trains
2021,474,6341,art
2022,474,6350,anime
2023,474,6367,retro
2024,474,6373,religion
2025,474,6377,Disney
2026,474,6377,fish
2027,474,6378,heist
2028,474,6385,Girl Power
2029,474,6390,Ninotchka remake
2030,474,6407,Olympics
2031,474,6407,Tokyo
2032,474,6422,Civil War
2033,474,6440,movie business
2034,474,6452,In Netflix queue
2035,474,6454,Nazis
2036,474,6466,In Netflix queue
2037,474,6502,zombies
2038,474,6515,fugitive
2039,474,6535,politics
2040,474,6536,swashbuckler
2041,474,6539,swashbuckler
2042,474,6545,Dodie Smith
2043,474,6547,flood
2044,474,6552,immigration
2045,474,6565,horses
2046,474,6579,Japan
2047,474,6591,religion
2048,474,6592,marriage
2049,474,6603,Othello
2050,474,6609,Bible
2051,474,6620,cancer
2052,474,6636,road trip
2053,474,6639,blindness
2054,474,6650,family
2055,474,6650,multiple roles
2056,474,6650,murder
2057,474,6660,ballet
2058,474,6662,Clousseau
2059,474,6668,In Netflix queue
2060,474,6669,terminal illness
2061,474,6708,con men
2062,474,6708,fatherhood
2063,474,6710,vertriloquism
2064,474,6711,Japan
2065,474,6713,In Netflix queue
2066,474,6724,In Netflix queue
2067,474,6732,matchmaker
2068,474,6744,vampire
2069,474,6753,Animal movie
2070,474,6768,religion
2071,474,6770,adultery
2072,474,6770,terminal illness
2073,474,6773,biking
2074,474,6785,Lonesome Polecat
2075,474,6786,In Netflix queue
2076,474,6787,journalism
2077,474,6787,Watergate
2078,474,6791,Food
2079,474,6807,british comedy
2080,474,6810,domestic violence
2081,474,6820,werewolf
2082,474,6832,amnesia
2083,474,6849,Christmas
2084,474,6852,black and white
2085,474,6852,Capote
2086,474,6852,crime
2087,474,6852,death penalty
2088,474,6852,murder
2089,474,6856,biopic
2090,474,6863,school
2091,474,6867,trains
2092,474,6870,child abuse
2093,474,6870,kidnapping
2094,474,6874,martial arts
2095,474,6874,revenge
2096,474,6881,Thanksgiving
2097,474,6890,adolescence
2098,474,6890,violence in america
2099,474,6909,transplants
2100,474,6912,Rita Hayworth can dance!
2101,474,6918,India
2102,474,6932,journalism
2103,474,6936,christmas
2104,474,6944,remake
2105,474,6944,wedding
2106,474,6979,Cold War
2107,474,6981,religion
2108,474,6984,Dickens
2109,474,6985,saint
2110,474,6993,family
2111,474,7013,good and evil
2112,474,7018,court
2113,474,7018,Scott Turow
2114,474,7023,In Netflix queue
2115,474,7025,In Netflix queue
2116,474,7049,Astaire and Rogers
2117,474,7050,Astaire and Rogers
2118,474,7053,Astaire and Rogers
2119,474,7055,Astaire and Rogers
2120,474,7059,horses
2121,474,7061,terminal illness
2122,474,7062,birds
2123,474,7062,prison
2124,474,7069,In Netflix queue
2125,474,7069,Shakespeare
2126,474,7070,cattle drive
2127,474,7071,In Netflix queue
2128,474,7073,Clousseau
2129,474,7079,disability
2130,474,7086,George Bernard Shaw
2131,474,7087,E.M. Forster
2132,474,7088,In Netflix queue
2133,474,7090,martial arts
2134,474,7091,Marx brothers
2135,474,7121,Hepburn and Tracy
2136,474,7132,Marx brothers
2137,474,7132,opera
2138,474,7139,immigrants
2139,474,7153,Tolkein
2140,474,7158,real estate
2141,474,7160,serial killer
2142,474,7162,Civil War
2143,474,7217,amnesia
2144,474,7218,In Netflix queue
2145,474,7219,truckers
2146,474,7234,circus
2147,474,7285,adolescence
2148,474,7301,priest
2149,474,7301,religion
2150,474,7318,religion
2151,474,7323,Cold War
2152,474,7361,memory
2153,474,7371,Grace
2154,474,7382,adolescence
2155,474,7382,crime
2156,474,7438,revenge
2157,474,7451,High School
2158,474,7479,World War II
2159,474,7584,Hepburn and Tracy
2160,474,7584,marriage
2161,474,7614,Rogers and Hammerstein
2162,474,7618,biopic
2163,474,7618,In Netflix queue
2164,474,7619,blindness
2165,474,7619,deaf
2166,474,7700,In Netflix queue
2167,474,7705,Hepburn and Tracy
2168,474,7705,sports
2169,474,7713,sexuality
2170,474,7714,King Arthur
2171,474,7728,adultery
2172,474,7748,In Netflix queue
2173,474,7766,MacBeth
2174,474,7789,terrorism
2175,474,7792,In Netflix queue
2176,474,7831,Nick and Nora Charles
2177,474,7832,Nick and Nora Charles
2178,474,7833,Nick and Nora Charles
2179,474,7834,Nick and Nora Charles
2180,474,7835,Nick and Nora Charles
2181,474,7924,In Netflix queue
2182,474,7926,In Netflix queue
2183,474,7934,psychology
2184,474,7981,police
2185,474,7983,show business
2186,474,8014,In Netflix queue
2187,474,8019,remade
2188,474,8033,In Netflix queue
2189,474,8094,In Netflix queue
2190,474,8153,Van Gogh
2191,474,8167,swashbuckler
2192,474,8183,In Netflix queue
2193,474,8188,Not available from Netflix
2194,474,8190,In Netflix queue
2195,474,8191,Anne Boleyn
2196,474,8197,In Netflix queue
2197,474,8207,assassination
2198,474,8228,heist
2199,474,8235,Clock
2200,474,8266,Prince
2201,474,8275,In Netflix queue
2202,474,8337,military
2203,474,8338,convent
2204,474,8338,religion
2205,474,8341,Dickens
2206,474,8360,ogres
2207,474,8366,pregnancy
2208,474,8366,religion
2209,474,8368,Magic
2210,474,8368,Wizards
2211,474,8376,high school
2212,474,8379,In Netflix queue
2213,474,8382,death
2214,474,8424,divorce
2215,474,8446,World War II
2216,474,8463,deafness
2217,474,8507,circus
2218,474,8530,Ireland
2219,474,8607,In Netflix queue
2220,474,8609,In Netflix queue
2221,474,8636,Doc Ock
2222,474,8638,generation X
2223,474,8645,drugs
2224,474,8645,immigrants
2225,474,8695,court
